Image,YOLO_iou_value,YOLO_diceCoef,YOLO_predIOU,Detectron_iou_value,Detectron_diceCoef,Detectron_predIOU,SAM_iou_value,SAM_diceCoef,SAM_predIOU,SAMlang_iou_value,SAMlang_diceCoef,SAM Lang_predIOU,SAM Area,SAM Count,SAM Lang Area,SAM Lang Count,Ground Truth Area,Ground Truth Count,YOLO Area,YOLO Count,Detectron Area,Detectron Count
image_2023-07-24_19-41-02-512298_1.png,0.11987728640889095,0.011744457393025346,0.19814389590508993,0.43941139969860826,0.028360719516660565,0.6750646874574424,0.253047052154195,0.02034682476147607,0.40634956759217117,0.5065153798422126,0.03262113751516449,0.7054320987654321,8788,10,12828.0,14,7651.5,10,9056.0,10,6370.0,12
image_2023-07-24_19-40-14-099111_1.png,0.6362720012405986,0.054039815345305595,0.809829270699694,0.5846931168723598,0.04679002157550931,0.8648615535407989,0.03873997487679969,0.03635822812131017,0.03888229406698787,0.2927976836771625,0.021799539892282248,0.9752863170584689,261050,10,4500.5,6,9811.0,10,9109.5,8,8618.5,11
image_2023-07-24_19-41-18-347247_1.png,0.6416382252559727,0.04321156139115944,0.8064343163538874,0.607397504456328,0.03929652587573879,0.8392857142857143,0.026807026133790317,0.01764048450919782,0.02774698299071933,0.04831288343558282,0.01960878205281682,0.05187484165188751,34657,12,15274.5,9,1748.0,3,1635.5,3,1362.0,5
image_2023-07-24_19-40-41-293153_2.png,0.5042402826855124,0.05787227139540307,0.6857280153772225,0.5334978843441467,0.06124576228305419,0.6962724344224575,0.02853952732993859,0.022356955902329126,0.029886971618892394,0.013704407975902175,0.02060112595535806,0.01372626331613003,62646,14,382914.0,8,3904.5,3,3714.0,3,7102.0,8
image_2023-07-24_19-39-26-030910_2.png,0.5283523971769287,0.054724424334849954,0.8587816455696202,0.47807301793043855,0.05539077654714974,0.7161812297734628,0.020937955975687265,0.025000935263717647,0.021206186875555314,0.010406391646278046,0.016946602672050236,0.010414460950245003,114869,15,376904.5,5,3343.0,6,2156.0,5,3310.5,12
image_2023-07-24_19-41-45-265345_1.png,0.5240764039803271,0.03942946883806983,0.6281875514121196,0.5070368474923235,0.03433115749624246,0.6894572025052192,0.4627726952850106,0.02865571741697642,0.7537826685006878,0.5201153568853641,0.03141548216276477,0.7996009753934826,4362,11,4726.5,9,5112.5,11,7055.0,10,5090.5,14
image_2023-07-24_19-41-23-463769_1.png,0.6725914477073673,0.049749442676676255,0.700751476113795,0.7137608550434201,0.04125323346588935,0.9039763113367174,0.01952635599694423,0.009693788541911602,0.020884400431414846,0.023801128349788436,0.010587570975938765,0.025696665143901325,36544,8,26491.5,4,2494.0,2,4969.5,3,2079.5,3
image_2023-07-24_19-41-23-879998_1.png,0.5610821581851625,0.042297625994465085,0.6493702323931169,0.6005898650460273,0.03910318702612116,0.762423417290674,0.34361702127659577,0.0263305762506587,0.5266099918481425,0.5116181703998325,0.028732743747777297,0.9141574714793342,8587,9,4396.0,7,7871.0,9,11259.0,9,11071.0,17
image_2023-07-24_19-41-39-597021_1.png,0.29272437599575146,0.02279456768067755,0.46210596914822266,0.6840482573726542,0.04213803240243762,0.802863436123348,0.013939328482132009,0.015583288526662327,0.014037735336004921,0.03862922555583106,0.022648801230873605,0.039639964378101016,296854,10,106198.0,6,5472.0,8,5272.0,7,7059.5,12
image_2023-07-24_19-39-03-943619_1.png,0.6742174629324547,0.05756331701141948,0.8972321183885996,0.5111524163568774,0.043828581547724454,0.8727080394922426,0.23103311782557065,0.030464624672692318,0.36110538255310376,0.45973678340397056,0.036748776378079114,0.9990305380513815,4849,6,1671.5,3,4004.0,4,3214.5,3,2354.5,4
image_2023-07-24_19-41-18-708210_1.png,0.32070806962025317,0.03521956570137762,0.5665618448637316,0.5704152695383028,0.048343817117624234,0.9729432468103828,0.08185874749961533,0.016633923406827622,0.118555935225078,0.2923156133350496,0.02511556921988012,0.9427148194271482,13462,10,2485.0,6,6848.5,8,4973.5,7,4345.0,12
image_2023-07-24_19-40-29-961064_2.png,0.39809595390204183,0.029107895218904563,0.4428651059085842,0.41785764822414034,0.02718915012038542,0.48931234465617235,0.09333403207210984,0.015618559865299787,0.10552198127740253,0.01162655913563031,0.013368282034402122,0.011654190931560676,20005,13,318689.5,8,3198.5,7,6403.0,7,6328.0,14
